,Tarih,USD,EUR,GBP
3214,28-04-2017,3.5583,3.8787,4.5796
3215,01-05-2017,,,
3216,02-05-2017,3.5504,3.8744,4.5835
3217,03-05-2017,3.5348,3.8577,4.5498
3218,04-05-2017,3.5317,3.8546,4.5554
3219,05-05-2017,3.5429,3.8677,4.5558
3220,08-05-2017,3.5596,3.9023,4.5967
3221,09-05-2017,3.5476,3.886,4.5932
3222,10-05-2017,3.5928,3.9178,4.6385
3223,11-05-2017,3.5983,3.914,4.6548
3224,12-05-2017,3.5736,3.8858,4.6074
3225,15-05-2017,3.5861,3.8974,4.604
3226,16-05-2017,3.5561,3.8946,4.5882
3227,17-05-2017,3.5455,3.9142,4.5665
3228,18-05-2017,3.5547,3.9457,4.5935
3229,19-05-2017,,,
3230,22-05-2017,3.6128,4.0203,4.6898
3231,23-05-2017,3.5612,3.9879,4.6193
3232,24-05-2017,3.5656,4.008,4.6193
3233,25-05-2017,3.5645,3.9859,4.6169
3234,26-05-2017,3.5586,3.9957,4.6079
3235,29-05-2017,3.5651,3.998,4.5782
3236,30-05-2017,3.575,3.9977,4.5817
3237,31-05-2017,3.5642,3.9744,4.5733
3238,01-06-2017,3.5334,3.9558,4.5212
3239,02-06-2017,3.5312,3.966,4.5332
3240,05-06-2017,3.528,3.9573,4.529
3241,06-06-2017,3.506,3.9475,4.513
3242,07-06-2017,3.5317,3.9743,4.554
3243,08-06-2017,3.5173,3.9562,4.5314
3244,09-06-2017,3.5412,3.981,4.5802
3245,12-06-2017,3.5217,3.9378,4.4726
3246,13-06-2017,3.519,3.9478,4.4662
3247,14-06-2017,3.5169,3.9424,4.4608
3248,15-06-2017,3.5136,3.9381,4.473
3249,16-06-2017,3.5029,3.9161,4.4489
3250,19-06-2017,3.5124,3.9224,4.4771
3251,20-06-2017,3.5019,3.9213,4.4731
3252,21-06-2017,3.5215,3.9284,4.4619
3253,22-06-2017,3.5349,3.938,4.4565
3254,23-06-2017,3.518,3.9283,4.4486
3255,26-06-2017,,,
3256,27-06-2017,,,
3257,28-06-2017,3.5,3.91,4.4472
3258,29-06-2017,3.5211,4.0015,4.5064
3259,30-06-2017,3.5071,4.003,4.5413
3260,03-07-2017,3.5168,4.0126,4.5611
3261,04-07-2017,3.5305,4.0188,4.5736
3262,05-07-2017,3.5492,4.0306,4.584
3263,06-07-2017,3.5789,4.0587,4.614
3264,07-07-2017,3.6223,4.1148,4.6806
3265,10-07-2017,3.63,4.1437,4.6831
3266,11-07-2017,3.604,4.1072,4.6336
3267,12-07-2017,3.631,4.137,4.6762
3268,13-07-2017,3.6027,4.1266,4.6203
3269,14-07-2017,3.5657,4.069,4.6028
3270,17-07-2017,3.5607,4.0644,4.608
3271,18-07-2017,3.5373,4.0517,4.617
3272,19-07-2017,3.5267,4.0698,4.5958
3273,20-07-2017,3.5264,4.0649,4.5875
3274,21-07-2017,3.5304,4.0612,4.5745
3275,24-07-2017,3.5296,4.111,4.5803
3276,25-07-2017,3.5444,4.1286,4.6084
3277,26-07-2017,3.5578,4.1471,4.6291
3278,27-07-2017,3.5574,4.139,4.6278
3279,28-07-2017,3.5262,4.1316,4.6263
3280,31-07-2017,3.5292,4.1316,4.6096
3281,01-08-2017,3.5226,4.1325,4.612
3282,02-08-2017,3.5169,4.1558,4.64
3283,03-08-2017,3.5292,4.1778,4.6599
3284,04-08-2017,3.5375,4.1904,4.669
3285,07-08-2017,3.5287,4.192,4.6317
3286,08-08-2017,3.5295,4.1644,4.598
3287,09-08-2017,3.5275,4.1656,4.5901
3288,10-08-2017,3.5384,4.1537,4.5937
3289,11-08-2017,3.5343,4.1431,4.5819
3290,14-08-2017,3.5435,4.1663,4.5889
3291,15-08-2017,3.5253,4.1617,4.5693
3292,16-08-2017,3.5275,4.1439,4.5461
3293,17-08-2017,3.5288,4.1352,4.5336
3294,18-08-2017,3.5178,4.125,4.5232
3295,21-08-2017,3.5213,4.1333,4.5315
3296,22-08-2017,3.5109,4.1242,4.5129
3297,23-08-2017,3.4973,4.117,4.4849
3298,24-08-2017,3.4956,4.1183,4.4699
3299,25-08-2017,3.4781,4.1021,4.4489
3300,28-08-2017,3.4782,4.1046,4.4513
3301,29-08-2017,3.4446,4.1097,4.4366
3302,30-08-2017,,,
3303,31-08-2017,3.441,4.143,4.452
3304,01-09-2017,,,
3305,04-09-2017,,,
3306,05-09-2017,3.441,4.143,4.452
3307,06-09-2017,3.4392,4.0889,4.4418
3308,07-09-2017,3.4398,4.1047,4.4766
3309,08-09-2017,3.4204,4.0919,4.4627
3310,11-09-2017,3.4061,4.1085,4.4757
3311,12-09-2017,3.3965,4.0796,4.4752
3312,13-09-2017,3.4264,4.0969,4.5305
3313,14-09-2017,3.434,4.114,4.5544
3314,15-09-2017,3.4544,4.1098,4.5622
3315,18-09-2017,3.4322,4.0963,4.6331
3316,19-09-2017,3.4536,4.1249,4.6742
3317,20-09-2017,3.4901,4.1835,4.7056
3318,21-09-2017,3.4757,4.1725,4.6968
3319,22-09-2017,3.509,4.1775,4.7264
3320,25-09-2017,3.4862,4.1763,4.7215
3321,26-09-2017,3.5162,4.1818,4.7442
3322,27-09-2017,3.5344,4.1747,4.7507
3323,28-09-2017,3.5657,4.1891,4.7698
3324,29-09-2017,3.572,4.2023,4.7747
3325,02-10-2017,3.5521,4.1924,4.7478
3326,03-10-2017,3.5757,4.1992,4.754
3327,04-10-2017,3.578,4.2007,4.7354
3328,05-10-2017,3.5634,4.1924,4.72
3329,06-10-2017,3.5685,4.1964,4.6998
3330,09-10-2017,3.6041,4.2168,4.7024
3331,10-10-2017,3.6959,4.3383,4.8467
3332,11-10-2017,3.681,4.3375,4.8454
3333,12-10-2017,3.6753,4.3451,4.8411
3334,13-10-2017,3.6448,4.3226,4.8073
3335,16-10-2017,3.6479,4.3142,4.8414
3336,17-10-2017,3.6401,4.2933,4.8318
3337,18-10-2017,3.6546,4.2989,4.8302
3338,19-10-2017,3.6748,4.3184,4.832
3339,20-10-2017,3.66,4.3258,4.814
3340,23-10-2017,3.6595,4.3219,4.8038
3341,24-10-2017,3.6985,4.3445,4.8657
3342,25-10-2017,3.7111,4.3637,4.8852
3343,26-10-2017,3.7309,4.3909,4.9115
3344,27-10-2017,3.7661,4.4468,4.9721
3345,30-10-2017,3.8174,4.4378,4.9906
3346,31-10-2017,3.77,4.3848,4.9526
3347,01-11-2017,3.7754,4.3942,4.9797
3348,02-11-2017,3.808,4.4326,5.0556
3349,03-11-2017,3.8072,4.4339,5.0349
3350,06-11-2017,3.8204,4.4504,4.9833
3351,07-11-2017,3.859,4.4787,5.0459
3352,08-11-2017,3.8532,4.4609,5.0569
3353,09-11-2017,3.8815,4.5014,5.0902
3354,10-11-2017,3.8535,4.4742,5.0465
3355,13-11-2017,3.8644,4.4998,5.0726
3356,14-11-2017,3.8659,4.5021,5.0515
3357,15-11-2017,3.8664,4.5253,5.0572
3358,16-11-2017,3.8836,4.5939,5.1047
3359,17-11-2017,3.8684,4.5564,5.0887
3360,20-11-2017,3.8792,4.576,5.1236
3361,21-11-2017,3.8872,4.577,5.1418
3362,22-11-2017,3.9525,4.6378,5.2244
3363,23-11-2017,3.9594,4.6547,5.238
3364,24-11-2017,3.917,4.6375,5.2052
3365,27-11-2017,3.9365,4.6677,5.2314
3366,28-11-2017,3.9285,4.6878,5.2312
3367,29-11-2017,3.9214,4.6642,5.2107
3368,30-11-2017,3.9505,4.6853,5.2862
3369,01-12-2017,3.939,4.6663,5.2906
3370,04-12-2017,3.9324,4.6832,5.3023
3371,05-12-2017,3.9191,4.6472,5.2625
3372,06-12-2017,3.8624,4.5804,5.1731
3373,07-12-2017,3.8528,4.5555,5.1506
3374,08-12-2017,3.8608,4.5518,5.1539
3375,11-12-2017,3.8546,4.5265,5.1846
3376,12-12-2017,3.8275,4.5128,5.1138
3377,13-12-2017,3.8277,4.5086,5.0988
3378,14-12-2017,3.839,4.5092,5.1125
3379,15-12-2017,3.8323,4.5316,5.1423
3380,18-12-2017,3.8591,4.5511,5.172
3381,19-12-2017,3.8507,4.5385,5.133
3382,20-12-2017,3.8349,4.5271,5.1219
3383,21-12-2017,3.8342,4.5394,5.1254
3384,22-12-2017,3.8223,4.5382,5.1009
3385,25-12-2017,3.8113,4.5171,5.0923
3386,26-12-2017,3.8087,4.5205,5.0877
3387,27-12-2017,3.8029,4.5116,5.0747
3388,28-12-2017,3.8197,4.5385,5.1091
3389,29-12-2017,3.8104,4.5478,5.1142
3390,01-01-2018,,,
3391,02-01-2018,3.7719,4.5155,5.0803
3392,03-01-2018,3.7652,4.5375,5.091
3393,04-01-2018,3.7617,4.5267,5.1014
3394,05-01-2018,3.76,4.5269,5.0818
3395,08-01-2018,3.7456,4.5144,5.0647
3396,09-01-2018,3.7454,4.493,5.0628
3397,10-01-2018,3.7554,4.484,5.0754
3398,11-01-2018,3.7844,4.5255,5.1085
3399,12-01-2018,3.7919,4.5287,5.1038
3400,15-01-2018,3.7622,4.5517,5.1046
3401,16-01-2018,3.7593,4.6015,5.1663
3402,17-01-2018,3.815,4.6679,5.2443
3403,18-01-2018,3.8143,4.6624,5.2473
3404,19-01-2018,3.7967,4.6385,5.2487
3405,22-01-2018,3.7777,4.6367,5.246
3406,23-01-2018,3.8098,4.6647,5.2838
3407,24-01-2018,3.7874,4.6369,5.276
3408,25-01-2018,3.7558,4.6307,5.2786
3409,26-01-2018,3.7421,4.6465,5.3299
3410,29-01-2018,3.7371,4.6557,5.3132
3411,30-01-2018,3.7728,4.6804,5.3134
3412,31-01-2018,3.7795,4.6824,5.3025
3413,01-02-2018,3.754,4.6728,5.31
3414,02-02-2018,3.7567,4.6671,5.3323
3415,05-02-2018,3.7454,4.6795,5.3216
3416,06-02-2018,3.7632,4.6867,5.2973
3417,07-02-2018,3.7786,4.6843,5.2693
3418,08-02-2018,3.7714,4.6638,5.2432
3419,09-02-2018,3.8073,4.6629,5.2738
3420,12-02-2018,3.8119,4.6749,5.2999
3421,13-02-2018,3.8068,4.6718,5.264
3422,14-02-2018,3.7963,4.6793,5.2599
3423,15-02-2018,3.7973,4.6938,5.2615
3424,16-02-2018,3.7721,4.7089,5.2894
3425,19-02-2018,3.7523,4.6967,5.2815
3426,20-02-2018,3.7531,4.6593,5.2521
3427,21-02-2018,3.7698,4.6575,5.2597
3428,22-02-2018,3.7845,4.6641,5.2752
3429,23-02-2018,3.7994,4.6666,5.2671
3430,26-02-2018,3.7816,4.6527,5.2715
3431,27-02-2018,3.7754,4.6561,5.2931
3432,28-02-2018,3.7833,4.6646,5.2749
3433,01-03-2018,3.7997,4.6439,5.2671
3434,02-03-2018,3.8082,4.6434,5.2282
3435,05-03-2018,3.8038,4.6705,5.2328
3436,06-03-2018,3.8161,4.6963,5.2582
3437,07-03-2018,3.8001,4.693,5.253
3438,08-03-2018,3.7971,4.7154,5.2593
3439,09-03-2018,3.8089,4.7192,5.2777
3440,12-03-2018,3.8164,4.6969,5.2635
3441,13-03-2018,3.8151,4.6997,5.2801
3442,14-03-2018,3.856,4.7544,5.3464
3443,15-03-2018,3.8597,4.7787,5.3802
3444,16-03-2018,3.8875,4.8057,5.415
3445,19-03-2018,3.9039,4.8103,5.4402
3446,20-03-2018,3.9362,4.8335,5.4905
3447,21-03-2018,3.9356,4.8516,5.5151
3448,22-03-2018,3.9276,4.8223,5.5045
3449,23-03-2018,3.9087,4.8245,5.5235
3450,26-03-2018,3.9608,4.8853,5.5778
3451,27-03-2018,3.9742,4.9251,5.6349
3452,28-03-2018,3.9757,4.9414,5.6163
3453,29-03-2018,3.9931,4.95,5.6443
3454,30-03-2018,3.9949,4.9191,5.6062
3455,02-04-2018,3.9489,4.8673,5.5385
3456,03-04-2018,3.9577,4.88,5.5562
3457,04-04-2018,3.976,4.8946,5.5824
3458,05-04-2018,4.0076,4.9228,5.6249
3459,06-04-2018,4.0269,4.9396,5.6485
3460,09-04-2018,4.0527,4.9588,5.6663
3461,10-04-2018,4.0561,4.9798,5.712
3462,11-04-2018,4.0707,5.019,5.7554
3463,12-04-2018,4.1453,5.1305,5.8739
3464,13-04-2018,4.1284,5.097,5.8441
3465,16-04-2018,4.0785,5.0279,5.8108
3466,17-04-2018,4.096,5.0619,5.8393
3467,18-04-2018,4.098,5.0747,5.8672
3468,19-04-2018,4.0964,5.0665,5.8192
3469,20-04-2018,4.0273,4.9841,5.7101
3470,23-04-2018,,,
3471,24-04-2018,4.0332,4.967,5.6613
3472,25-04-2018,4.0848,4.9862,5.6872
3473,26-04-2018,4.0758,4.972,5.6758
3474,27-04-2018,4.0668,4.9503,5.6582
3475,30-04-2018,4.0535,4.8961,5.5937
3476,01-05-2018,,,
3477,02-05-2018,4.0399,4.8917,5.5413
3478,03-05-2018,4.1208,4.9472,5.6103
3479,04-05-2018,4.1908,5.0243,5.6888
3480,07-05-2018,4.255,5.0911,5.76
3481,08-05-2018,4.2558,5.0746,5.7504
3482,09-05-2018,4.2817,5.092,5.7816
3483,10-05-2018,4.2878,5.0834,5.7972
3484,11-05-2018,4.2666,5.0668,5.7763
3485,14-05-2018,4.2572,5.0757,5.7554
3486,15-05-2018,4.32,5.1741,5.8568
3487,16-05-2018,4.3945,5.2365,5.9387
3488,17-05-2018,4.4581,5.2687,6.0032
3489,18-05-2018,4.4402,5.2412,5.9901
3490,21-05-2018,4.4652,5.2674,6.0163
3491,22-05-2018,4.5534,5.3469,6.0957
3492,23-05-2018,4.5781,5.4043,6.1485
3493,24-05-2018,4.8464,5.6817,6.4638
3494,25-05-2018,4.7028,5.5133,6.2859
3495,28-05-2018,4.7207,5.524,6.291
3496,29-05-2018,4.5966,5.3665,6.1144
3497,30-05-2018,4.5962,5.3127,6.0815
3498,31-05-2018,4.4834,5.2064,5.9433
3499,01-06-2018,4.4808,5.2431,5.9635
3500,04-06-2018,4.5922,5.3686,6.0973
3501,05-06-2018,4.6284,5.4214,6.1797
3502,06-06-2018,4.6073,5.3881,6.142
3503,07-06-2018,4.6095,5.419,6.1737
3504,08-06-2018,4.5489,5.378,6.1058
3505,11-06-2018,4.5024,5.2956,6.027
3506,12-06-2018,4.5136,5.3223,6.0308
3507,13-06-2018,4.5491,5.3626,6.079
3508,14-06-2018,4.6484,5.4621,6.1896
3509,15-06-2018,,,
3510,18-06-2018,4.6484,5.4621,6.1896
3511,19-06-2018,4.7151,5.4667,6.2346
3512,20-06-2018,4.7545,5.4969,6.2583
3513,21-06-2018,4.7488,5.4929,6.2396
3514,22-06-2018,4.7524,5.4833,6.2349
3515,25-06-2018,4.7077,5.4848,6.2474
3516,26-06-2018,4.6397,5.4071,6.1379
3517,27-06-2018,4.674,5.4576,6.1847
3518,28-06-2018,4.6349,5.396,6.1115
3519,29-06-2018,4.6083,5.331,6.0221
3520,02-07-2018,4.5607,5.3092,5.981
3521,03-07-2018,4.6225,5.3804,6.0726
3522,04-07-2018,4.656,5.4274,6.1255
3523,05-07-2018,4.6987,5.4731,6.1958
3524,06-07-2018,4.6427,5.4288,6.1393
3525,09-07-2018,4.6004,5.3876,6.0791
3526,10-07-2018,4.5304,5.3334,6.0311
3527,11-07-2018,4.705,5.5167,6.2248
3528,12-07-2018,4.7488,5.5636,6.284
3529,13-07-2018,4.8176,5.6233,6.354
3530,16-07-2018,4.842,5.632,6.3494
3531,17-07-2018,4.8357,5.6599,6.4012
3532,18-07-2018,4.8365,5.6714,6.3937
3533,19-07-2018,4.7908,5.568,6.2407
3534,20-07-2018,4.823,5.5986,6.2637
3535,23-07-2018,4.8,5.5924,6.2404
3536,24-07-2018,4.7538,5.5684,6.2339
3537,25-07-2018,4.7775,5.5862,6.2547
3538,26-07-2018,4.854,5.6774,6.3778
3539,27-07-2018,4.8183,5.6457,6.3424
3540,30-07-2018,4.8568,5.6499,6.3499
3541,31-07-2018,4.885,5.7034,6.3977
3542,01-08-2018,4.8999,5.7456,6.4328
3543,02-08-2018,4.9223,5.7515,6.447
3544,03-08-2018,5.0504,5.87,6.5933
3545,06-08-2018,5.0778,5.8794,6.5907
3546,07-08-2018,5.1464,5.9462,6.6593
3547,08-08-2018,5.2634,6.0999,6.8127
3548,09-08-2018,5.2813,6.1252,6.8008
3549,10-08-2018,5.3988,6.2588,6.9406
3550,13-08-2018,5.9389,6.8081,7.5731
3551,14-08-2018,6.8798,7.8327,8.758
3552,15-08-2018,6.5465,7.4687,8.3549
3553,16-08-2018,6.136,6.9501,7.788
3554,17-08-2018,5.7982,6.5935,7.3552
3555,20-08-2018,5.9944,6.8267,7.6094
3556,21-08-2018,,,
3557,22-08-2018,,,
3558,23-08-2018,,,
3559,24-08-2018,,,
3560,27-08-2018,5.9944,6.8267,7.6094
3561,28-08-2018,6.1901,7.1875,7.9377
3562,29-08-2018,6.2186,7.2744,8.008
3563,30-08-2018,,,
3564,31-08-2018,6.4063,7.4735,8.2341
3565,03-09-2018,6.5498,7.6428,8.5062
3566,04-09-2018,6.6213,7.6868,8.5226
3567,05-09-2018,6.6797,7.7252,8.5562
3568,06-09-2018,6.6824,7.7336,8.5518
3569,07-09-2018,6.5863,7.6573,8.4999
3570,10-09-2018,6.469,7.5259,8.3732
3571,11-09-2018,6.4533,7.4635,8.3317
3572,12-09-2018,6.4538,7.4899,8.3997
3573,13-09-2018,6.3945,7.4085,8.3065
3574,14-09-2018,6.3566,7.3855,8.2792
3575,17-09-2018,6.0659,7.0988,7.9442
3576,18-09-2018,6.2608,7.2946,8.1875
3577,19-09-2018,6.3635,7.4387,8.3474
3578,20-09-2018,6.3095,7.3766,8.2946
3579,21-09-2018,6.2718,7.3437,8.2689
3580,24-09-2018,6.2671,7.3794,8.261
3581,25-09-2018,6.2287,7.3234,8.1565
3582,26-09-2018,6.124,7.2057,8.036
3583,27-09-2018,6.1242,7.2007,8.047
3584,28-09-2018,6.0752,7.113,7.9631
3585,01-10-2018,5.9902,6.9505,7.8079
3586,02-10-2018,5.9659,6.9213,7.7678
3587,03-10-2018,6.0082,6.9255,7.7814
3588,04-10-2018,6.0289,6.9741,7.8226
3589,05-10-2018,6.1244,7.0388,7.9306
3590,08-10-2018,6.1543,7.0786,8.0127
3591,09-10-2018,6.1516,7.0624,8.0181
3592,10-10-2018,6.1156,7.0088,7.9702
3593,11-10-2018,6.0885,6.9994,7.9977
3594,12-10-2018,5.9833,6.9147,7.8854
3595,15-10-2018,5.9042,6.8404,7.7951
3596,16-10-2018,5.8113,6.7288,7.6255
3597,17-10-2018,5.7794,6.6943,7.6153
3598,18-10-2018,5.6825,6.5678,7.4573
3599,19-10-2018,5.5498,6.39,7.2651
3600,22-10-2018,5.6134,6.4316,7.3018
3601,23-10-2018,5.6481,6.5039,7.356
3602,24-10-2018,5.771,6.6206,7.486
3603,25-10-2018,5.717,6.5295,7.3822
3604,26-10-2018,5.6797,6.4795,7.3153
3605,29-10-2018,,,
3606,30-10-2018,5.6186,6.3835,7.1814
3607,31-10-2018,5.5203,6.2734,7.036
3608,01-11-2018,5.4981,6.2373,6.9924
3609,02-11-2018,5.5704,6.3351,7.1683
3610,05-11-2018,5.4613,6.246,7.0996
3611,06-11-2018,5.447,6.1996,7.0721
3612,07-11-2018,5.3418,6.0954,6.9648
3613,08-11-2018,5.3575,6.1463,7.0328
3614,09-11-2018,5.4095,6.1806,7.0852
3615,12-11-2018,5.4819,6.2174,7.1235
3616,13-11-2018,5.4764,6.1672,7.0305
3617,14-11-2018,5.477,6.1575,7.0531
3618,15-11-2018,5.4625,6.1622,7.0694
3619,16-11-2018,5.4177,6.131,6.9676
3620,19-11-2018,5.3412,6.0565,6.8265
3621,20-11-2018,5.3231,6.0775,6.8286
3622,21-11-2018,5.3272,6.0935,6.8347
3623,22-11-2018,5.3497,6.0935,6.8332
3624,23-11-2018,5.3029,6.0497,6.7883
3625,26-11-2018,5.2771,6.0042,6.769
3626,27-11-2018,5.2444,5.9604,6.7206
3627,28-11-2018,5.2366,5.9259,6.6695
3628,29-11-2018,5.2486,5.9233,6.691
3629,30-11-2018,5.1649,5.8737,6.5977
3630,03-12-2018,5.157,5.8679,6.5757
3631,04-12-2018,5.1906,5.895,6.6181
3632,05-12-2018,5.2723,6.0068,6.7282
3633,06-12-2018,5.3733,6.0929,6.8299
3634,07-12-2018,5.3608,6.0759,6.8118
3635,10-12-2018,5.3257,6.0572,6.7848
3636,11-12-2018,5.281,6.0289,6.7015
3637,12-12-2018,5.3505,6.088,6.7289
3638,13-12-2018,5.3633,6.0764,6.7071
3639,14-12-2018,5.3611,6.0997,6.7728
3640,17-12-2018,5.371,6.0755,6.7506
3641,18-12-2018,5.3766,6.091,6.7651
3642,19-12-2018,5.3504,6.0839,6.7571
3643,20-12-2018,5.3314,6.0764,6.7362
3644,21-12-2018,5.26,6.0206,6.6558
3645,24-12-2018,5.2746,6.0342,6.6718
3646,25-12-2018,5.2926,6.0291,6.6877
3647,26-12-2018,5.3034,6.0419,6.7245
3648,27-12-2018,5.2832,6.0185,6.6954
3649,28-12-2018,5.2889,6.0245,6.6761
3650,31-12-2018,5.2609,6.028,6.6528
3651,01-01-2019,,,
3652,02-01-2019,5.281,6.0422,6.7135
3653,03-01-2019,5.3316,6.1061,6.7643
3654,04-01-2019,5.4588,6.2057,6.8468
3655,07-01-2019,5.4088,6.1687,6.837
3656,08-01-2019,5.3597,6.1285,6.8184
3657,09-01-2019,5.4264,6.2134,6.9168
3658,10-01-2019,5.4973,6.2999,6.9928
3659,11-01-2019,5.4626,6.3007,6.9572
3660,14-01-2019,5.4242,6.2525,6.9175
3661,15-01-2019,5.5103,6.321,7.0653
3662,16-01-2019,5.4401,6.2291,6.991
3663,17-01-2019,5.4037,6.1605,6.9369
3664,18-01-2019,5.3563,6.103,6.8845
3665,21-01-2019,5.3429,6.0908,6.9066
3666,22-01-2019,5.3369,6.0714,6.8515
3667,23-01-2019,5.3454,6.0716,6.8801
3668,24-01-2019,5.3142,6.0386,6.8894
3669,25-01-2019,5.274,5.9905,6.8675
3670,28-01-2019,5.2641,5.9654,6.88
3671,29-01-2019,5.2763,6.019,6.9342
3672,30-01-2019,5.3339,6.101,7.0069
3673,31-01-2019,5.2781,6.0339,6.9005
3674,01-02-2019,5.2109,5.9871,6.8298
3675,04-02-2019,5.1945,5.9515,6.7833
3676,05-02-2019,5.2194,5.9743,6.8093
3677,06-02-2019,5.1979,5.9371,6.7603
3678,07-02-2019,5.2089,5.9328,6.7367
3679,08-02-2019,5.2407,5.9468,6.7543
3680,11-02-2019,5.2438,5.9447,6.7775
3681,12-02-2019,5.2556,5.946,6.7754
3682,13-02-2019,5.2638,5.9377,6.7561
3683,14-02-2019,5.2429,5.9374,6.7552
3684,15-02-2019,5.2867,5.9591,6.7763
3685,18-02-2019,5.2601,5.9335,6.7268
3686,19-02-2019,5.2922,5.9886,6.8256
3687,20-02-2019,5.3052,5.9958,6.8408
3688,21-02-2019,5.2964,6.0072,6.8926
3689,22-02-2019,5.3141,6.0263,6.9272
3690,25-02-2019,5.3168,6.0318,6.9147
3691,26-02-2019,5.3058,6.0244,6.9264
3692,27-02-2019,5.2949,6.0141,6.9628
3693,28-02-2019,5.2905,6.0257,7.0133
3694,01-03-2019,5.3177,6.0576,7.0601
3695,04-03-2019,5.3442,6.0762,7.0659
3696,05-03-2019,5.3781,6.1024,7.1012
3697,06-03-2019,5.3671,6.0803,7.0576
3698,07-03-2019,5.379,6.08,7.0579
3699,08-03-2019,5.4309,6.1419,7.1359
3700,11-03-2019,5.4544,6.1157,7.126
3701,12-03-2019,5.4345,6.1114,7.0515
3702,13-03-2019,5.4359,6.1249,7.1515
3703,14-03-2019,5.4523,6.1567,7.1527
3704,15-03-2019,5.4617,6.18,7.2311
3705,18-03-2019,5.4564,6.1776,7.2171
3706,19-03-2019,5.4544,6.1905,7.2245
3707,20-03-2019,5.4642,6.2034,7.242
3708,21-03-2019,5.47,6.2082,7.226
3709,22-03-2019,5.4392,6.2032,7.1484
3710,25-03-2019,5.5274,6.263,7.2457
3711,26-03-2019,5.6458,6.3858,7.4321
3712,27-03-2019,5.4945,6.2162,7.2467
3713,28-03-2019,5.3307,6.0091,7.0259
3714,29-03-2019,5.5423,6.2335,7.278
3715,01-04-2019,5.6284,6.3188,7.3354
3716,02-04-2019,5.5986,6.2906,7.3163
3717,03-04-2019,5.5569,6.2242,7.2369
3718,04-04-2019,5.6067,6.3022,7.3753
3719,05-04-2019,5.6291,6.3225,7.3968
3720,08-04-2019,5.5923,6.2797,7.3027
3721,09-04-2019,5.6671,6.3682,7.3863
3722,10-04-2019,5.6576,6.3775,7.389
3723,11-04-2019,5.6727,6.3946,7.405
3724,12-04-2019,5.7112,6.441,7.4621
3725,15-04-2019,5.7827,6.5359,7.547
3726,16-04-2019,5.7852,6.5449,7.5655
3727,17-04-2019,5.7892,6.5442,7.5635
3728,18-04-2019,5.7427,6.4952,7.4799
3729,19-04-2019,5.8094,6.5445,7.5517
3730,22-04-2019,5.7921,6.5133,7.5178
3731,23-04-2019,,,
3732,24-04-2019,5.8253,6.5519,7.5552
3733,25-04-2019,5.8598,6.5706,7.5675
3734,26-04-2019,5.8927,6.5652,7.58
3735,29-04-2019,5.9233,6.5981,7.6323
3736,30-04-2019,5.9282,6.6151,7.6541
3737,01-05-2019,,,
3738,02-05-2019,5.9563,6.673,7.7176
3739,03-05-2019,5.9571,6.6744,7.7645
3740,06-05-2019,5.9602,6.6512,7.7402
3741,07-05-2019,5.9915,6.7057,7.8415
3742,08-05-2019,6.1475,6.8838,8.0357
3743,09-05-2019,6.1607,6.9019,8.0152
3744,10-05-2019,6.2026,6.9419,8.0493
3745,13-05-2019,6.1129,6.8651,7.9393
3746,14-05-2019,6.0827,6.8324,7.9033
3747,15-05-2019,6.0438,6.7902,7.8107
3748,16-05-2019,6.0529,6.7805,7.7988
3749,17-05-2019,5.9999,6.7256,7.6842
3750,20-05-2019,6.0463,6.7549,7.7076
3751,21-05-2019,6.04,6.7391,7.6838
3752,22-05-2019,6.0425,6.7369,7.66
3753,23-05-2019,6.0762,6.7819,7.6841
3754,24-05-2019,6.1252,6.8227,7.7226
3755,27-05-2019,6.0656,6.7864,7.6801
3756,28-05-2019,6.046,6.7692,7.67
3757,29-05-2019,6.0392,6.7576,7.6386
3758,30-05-2019,6.0152,6.7101,7.5923
3759,31-05-2019,5.9235,6.5966,7.4686
3760,03-06-2019,5.8613,6.532,7.3696
3761,04-06-2019,,,
3762,05-06-2019,,,
3763,06-06-2019,,,
3764,07-06-2019,5.8613,6.532,7.3696
3765,10-06-2019,5.8354,6.5729,7.4054
3766,11-06-2019,5.807,6.5631,7.3555
3767,12-06-2019,5.7791,6.5392,7.3255
3768,13-06-2019,5.7997,6.5709,7.3752
3769,14-06-2019,5.8264,6.5793,7.3732
3770,17-06-2019,5.8826,6.6316,7.4322
3771,18-06-2019,5.8704,6.5845,7.3768
3772,19-06-2019,5.841,6.5465,7.3076
3773,20-06-2019,5.8518,6.5549,7.3431
3774,21-06-2019,5.7311,6.4742,7.2724
3775,24-06-2019,5.7915,6.547,7.3286
3776,25-06-2019,5.7444,6.5409,7.3077
3777,26-06-2019,5.7904,6.5935,7.3745
3778,27-06-2019,5.763,6.5476,7.2939
3779,28-06-2019,5.7665,6.5571,7.3114
3780,01-07-2019,5.7551,6.5507,7.2855
3781,02-07-2019,5.6792,6.4353,7.1721
3782,03-07-2019,5.6669,6.4013,7.1428
3783,04-07-2019,5.6292,6.3544,7.0659
3784,05-07-2019,5.5934,6.3117,7.0226
3785,08-07-2019,5.6007,6.309,7.0208
3786,09-07-2019,5.7227,6.4235,7.1559
3787,10-07-2019,5.7122,6.3998,7.1105
3788,11-07-2019,5.7381,6.4369,7.1433
3789,12-07-2019,5.6665,6.3877,7.0947
3790,15-07-2019,,,
3791,16-07-2019,5.6916,6.4088,7.1238
